created_at,entry_id,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10_CF_1_ug/m3
2018-11-16 21:22:00 UTC,86007,5718.14,1715.1,512.79,64.36,17.98,3.76,28.24,66.26
2018-11-16 21:23:20 UTC,86008,5787.33,1749.17,505,61.09,18.09,3.83,28.41,66.43
2018-11-16 21:24:40 UTC,86009,5862,1762.18,506.49,65.62,15.47,3.38,28.49,66.51
2018-11-16 21:26:00 UTC,86010,6588,1990.44,588.98,84.44,22.63,6.37,30.4,73.63
2018-11-16 21:27:20 UTC,86011,6612.45,1972.81,591.43,87.13,20.26,4.34,29.85,72.98
2018-11-16 21:28:40 UTC,86012,6846.35,2056.77,622.3,77.88,20.6,5,31.14,73.77
2018-11-16 21:30:00 UTC,86013,6858.73,2063.93,644.2,91.47,25.91,4.84,30.4,76.22
2018-11-16 21:31:20 UTC,86014,6970.43,2100.7,617.59,89.91,17.43,3.05,31.64,74.77
2018-11-16 21:32:40 UTC,86015,6790.67,2045.6,630.89,82.42,19.62,5.84,30.71,74.18
2018-11-16 21:34:00 UTC,86016,6902.6,2090.33,632.02,80.22,17.82,4.24,31.6,73.89
2018-11-16 21:35:20 UTC,86017,6937.81,2100.35,624.23,81.33,19.23,5.56,31.33,74.84
2018-11-16 21:36:40 UTC,86018,7022.93,2126.67,634.7,86.35,22.65,6.63,31.53,75.81
2018-11-16 21:38:00 UTC,86019,7051.91,2122.93,653.8,90.68,24.77,5.89,31.25,76.2
2018-11-16 21:39:20 UTC,86020,7318.86,2203.17,686.17,92.9,21.4,6.19,32.1,76.93
2018-11-16 21:40:40 UTC,86021,7417.53,2236.23,676.98,99.67,26.02,4.28,32.49,78.53
2018-11-16 21:42:00 UTC,86022,7644.67,2317.38,710.8,102.8,21.69,4.89,32.98,79.73
2018-11-16 21:43:20 UTC,86023,7888.04,2388.59,755.74,106.89,28.15,5.93,33.46,81.76
2018-11-16 21:44:40 UTC,86024,8489.44,2565.33,835.91,116.98,32.98,7.33,34.37,87.91
2018-11-16 21:46:05 UTC,86025,8649.07,2626.19,839.53,123.44,29.47,5.4,34.91,87.95
2018-11-16 21:47:20 UTC,86026,8643.21,2603.95,855.26,112.86,30.26,7.76,34.71,87.83
2018-11-16 21:48:40 UTC,86027,8688.41,2638.45,868.48,123.27,31,7.84,34.93,90.8
2018-11-16 21:50:00 UTC,86028,8516.74,2562.2,834.74,121.7,36.48,6.89,34.48,88.63
2018-11-16 21:51:20 UTC,86029,8912.27,2698.47,882.29,120.58,28.84,7.84,35.27,91
2018-11-16 21:52:40 UTC,86030,8873.86,2692.65,865.02,139.74,37.05,7.42,35.67,94.72
2018-11-16 21:54:00 UTC,86031,8747.04,2636.26,866.15,139.96,39.17,9.02,34.85,93.83
2018-11-16 21:55:20 UTC,86032,8790.13,2654.83,859.83,136.47,39.66,10.38,34.85,94.43
2018-11-16 21:56:40 UTC,86033,8737.17,2656.71,856.02,125.49,32.71,7.76,35.63,90.05
2018-11-16 21:58:00 UTC,86034,8613.72,2602.46,836.87,122,33.26,6.78,35.11,89.11
2018-11-16 21:59:20 UTC,86035,8301.59,2512.61,802.11,109.83,31.2,6.37,34.7,85.33
2018-11-16 22:00:40 UTC,86036,8324.8,2542.73,826.14,110.66,29.8,7.27,34.43,86.36
2018-11-16 22:02:00 UTC,86037,8750.6,2656.67,877.07,127.98,36.22,8.87,35.29,92.91
2018-11-16 22:03:20 UTC,86038,8663.8,2637.41,851.75,121.25,32.09,5.57,34.86,90.05
2018-11-16 22:04:40 UTC,86039,8409.29,2547.19,835.71,125.62,34.12,7.55,34.43,88.93
2018-11-16 22:06:00 UTC,86040,8376.75,2545.95,816.57,111.39,32.25,7.02,34.36,85.82
2018-11-16 22:07:20 UTC,86041,8313.13,2513.49,821.64,117.29,31.82,8.11,34.42,87.22
2018-11-16 22:08:40 UTC,86042,8636.73,2631.04,821.16,126.56,33.58,5.76,35.09,88.98
2018-11-16 22:10:00 UTC,86043,8570.45,2587.55,844.8,113.66,27.75,5.77,34.89,86.36
2018-11-16 22:11:20 UTC,86044,8308.5,2527.16,823.52,113.93,25.14,7.73,34.05,85.64
2018-11-16 22:12:40 UTC,86045,8525.54,2571.85,831.67,130.48,33.89,5.74,34.72,88.85
2018-11-16 22:14:00 UTC,86046,8721.93,2636.95,863.62,131.12,32.29,5.74,35.19,90.67
2018-11-16 22:15:20 UTC,86047,8730.89,2646.14,831.84,133.32,38.77,5.82,34.98,91.11
2018-11-16 22:16:40 UTC,86048,8689.91,2628.48,848.73,124.23,34.82,7.7,35.09,90.3
2018-11-16 22:18:00 UTC,86049,8774.8,2651.48,864.59,125.18,32.23,9.61,35.16,91.09
2018-11-16 22:19:20 UTC,86050,8717.19,2642.92,851.13,124.85,39.04,7.48,35.44,91.85
2018-11-16 22:20:40 UTC,86051,8597.18,2599.23,841,119.36,32.2,9.43,35.11,89.07
2018-11-16 22:22:00 UTC,86052,8631.6,2593.6,852.38,122.47,32.84,7.98,34.8,89.38
2018-11-16 22:23:20 UTC,86053,8573.66,2609.43,861.77,133.25,36.32,10.66,34.39,92.55
2018-11-16 22:24:40 UTC,86054,8808.46,2674.67,868.15,128.61,32.04,9.39,35.35,91.04
2018-11-16 22:26:00 UTC,86055,8447.67,2565.09,830.13,129.37,32.22,6.89,34.37,88.7
2018-11-16 22:27:20 UTC,86056,8397.29,2548.83,823.43,121.48,35.43,6.86,34.64,88.17
2018-11-16 22:28:40 UTC,86057,8404.53,2539.16,829.51,109.93,29.84,4.98,34.53,84.91
2018-11-16 22:30:00 UTC,86058,8654.74,2623.35,847.52,123.02,36.98,9.83,34.91,91.2
2018-11-16 22:31:20 UTC,86059,8670.56,2621.84,819.16,126.02,35.37,9.86,34.84,90.16
2018-11-16 22:32:40 UTC,86060,8574.86,2597.93,851.76,122.9,38.71,5.83,34.64,90.57
2018-11-16 22:34:00 UTC,86061,8561.02,2609.48,857.91,123.85,38.02,10.67,34.59,90.98
2018-11-16 22:35:20 UTC,86062,8432.52,2543.8,843.66,127.23,32.09,8.02,34.14,88.91
2018-11-16 22:36:40 UTC,86063,8168.43,2473.31,785.4,114.07,31.36,9.26,34.02,85.02
2018-11-16 22:38:00 UTC,86064,8642.11,2611.18,858.52,128.36,33.25,10.61,34.64,90.73
2018-11-16 22:39:20 UTC,86065,8641.34,2620.3,824.94,119.4,35.6,6.94,34.81,88.68
2018-11-16 22:40:40 UTC,86066,8692.73,2639.07,860.89,130.07,29.47,8.58,34.71,90.38
2018-11-16 22:42:00 UTC,86067,8703.73,2641.71,854.78,125.69,36.76,7.93,34.62,91.27
2018-11-16 22:43:20 UTC,86068,9099.48,2758.57,910.18,127.16,33.55,6.66,35.75,94.41
2018-11-16 22:44:40 UTC,86069,9204.7,2797.51,920.56,142.47,46.67,8.95,35.86,100.42
2018-11-16 22:46:00 UTC,86070,9492.93,2884.62,969.05,150.4,39.26,6.1,36.52,101.24
2018-11-16 22:47:20 UTC,86071,10079.41,3089.93,1048.63,179.02,51.67,12.74,38.8,115.26
2018-11-16 22:48:41 UTC,86072,10171.81,3093.19,1029.88,152.14,40.47,7.53,39.88,107.86
2018-11-16 22:50:00 UTC,86073,10044.41,3030.8,1047.05,151.98,41.18,10.36,38.2,107.75
2018-11-16 22:51:20 UTC,86074,9944.93,3027.86,1010.37,155.63,42.67,11.77,38.19,107.79
2018-11-16 22:52:40 UTC,86075,9931.19,3010.93,1015.95,154.26,37.86,6.44,37.63,105.74
2018-11-16 22:54:00 UTC,86076,9905.67,3010.07,1013.22,163.42,44.89,10.02,37.64,108.49
2018-11-16 22:55:20 UTC,86077,10130.75,3074.6,1057.26,171.81,41.57,9.4,38.81,111.4
2018-11-16 22:56:40 UTC,86078,10923.14,3335.53,1155.95,190.28,49.72,9.88,42.53,122.6
2018-11-16 22:58:00 UTC,86079,11476.94,3488.33,1183.4,188.1,59.4,17.15,44.42,128.31
2018-11-16 22:59:20 UTC,86080,11936.74,3635.43,1274.39,204.02,67.26,14.43,46.37,137.78
2018-11-16 23:00:40 UTC,86081,11995.4,3670.88,1315.05,210.3,58.98,14.42,46.58,137.74
2018-11-16 23:02:00 UTC,86082,12025.44,3671.19,1277.42,205.21,61.25,15.6,46.88,137.56
2018-11-16 23:03:20 UTC,86083,12193.84,3726.77,1307.73,201.32,57.73,12.77,47.09,136.82
2018-11-16 23:04:40 UTC,86084,12395.73,3754.02,1309.78,203.04,59.27,13.33,47.89,138.69
2018-11-16 23:06:00 UTC,86085,12202.57,3710.65,1310.17,219.02,63.26,14.17,47.61,140.59
2018-11-16 23:07:22 UTC,86086,12467.22,3812.98,1354.43,207.11,65.87,12.89,48.37,143.35
2018-11-16 23:08:40 UTC,86087,12335.79,3747.24,1372.81,225.05,65.36,20.36,47.12,145.26
2018-11-16 23:10:00 UTC,86088,12372.2,3775.51,1370.89,202.87,64.84,15.64,47.67,142.73
2018-11-16 23:11:20 UTC,86089,12240.14,3735.61,1304.11,203.91,61.43,15.14,47.73,138.41
2018-11-16 23:12:40 UTC,86090,12380.13,3765.69,1349.42,211.09,53.2,10.78,47.82,139.02
2018-11-16 23:14:00 UTC,86091,12713.25,3880.14,1366.23,230.43,70.64,18.64,49.09,149.36
2018-11-16 23:15:20 UTC,86092,13107.6,3999.87,1407.91,216.07,58.4,14.24,50.8,147.47
2018-11-16 23:16:40 UTC,86093,12996.14,3967.45,1431.45,228.55,67.2,17.48,50.23,151.89
2018-11-16 23:18:00 UTC,86094,13232.33,4042.07,1431.45,229.13,65.75,14.25,50.78,152.7
2018-11-16 23:19:20 UTC,86095,13803.26,4200,1484.96,248,73.63,14.85,53.33,160.7
2018-11-16 23:20:40 UTC,86096,13460.75,4088.47,1456.34,237.34,68.72,15.91,52.38,155
2018-11-16 23:22:00 UTC,86097,13704.77,4193.85,1496.19,246.34,74.72,17.26,53.53,160.68
2018-11-16 23:23:20 UTC,86098,13854.4,4226.96,1532.47,267.89,79.07,23.07,53.36,167.8
2018-11-16 23:24:40 UTC,86099,13749.53,4202.67,1505.73,250.96,77.22,20.56,53.18,163.8
2018-11-16 23:26:00 UTC,86100,13611.55,4168.59,1553.05,269.98,80.18,20.36,52.11,167.2
2018-11-16 23:27:20 UTC,86101,13933.4,4262.07,1532.07,240.6,78.84,15.09,54.81,163.74
2018-11-16 23:28:40 UTC,86102,13916.93,4254.13,1544.91,244.93,79.46,17.8,54.54,165.11
2018-11-16 23:30:00 UTC,86103,13976.8,4272.02,1526.13,259.65,78.15,17.22,54.15,167.5
2018-11-16 23:31:20 UTC,86104,14114.94,4289.98,1553.81,261.68,86.38,15.6,53.79,170.19
2018-11-16 23:32:40 UTC,86105,13783.73,4187.22,1531.84,258.49,82.22,18.89,52.64,166.73
2018-11-16 23:34:00 UTC,86106,14044.2,4287.13,1560.8,274.67,84.56,20.93,54.62,173.04
2018-11-16 23:35:20 UTC,86107,14431.97,4398.08,1590.97,263.95,83.16,19.61,56.68,171.79
2018-11-16 23:36:40 UTC,86108,13777.32,4199.9,1554.85,281.51,86.51,20,52.54,171.95
2018-11-16 23:38:00 UTC,86109,14248.43,4360.98,1604.91,256.52,75.57,19.68,55.89,169.93
2018-11-16 23:39:20 UTC,86110,14548.67,4434.4,1613.33,293.44,92.4,24.19,56.35,179.26
2018-11-16 23:40:40 UTC,86111,14682.73,4466.82,1629.29,269.8,86.96,18.27,57,176.13
2018-11-16 23:42:00 UTC,86112,14780.86,4522.98,1671.93,269.98,77.48,25.02,58.14,176.43
2018-11-16 23:43:20 UTC,86113,15032.39,4572.98,1678.45,295.23,89.93,22.5,58.23,184.82
2018-11-16 23:44:40 UTC,86114,14932.43,4566.45,1655.91,297.14,93.41,28.43,58.39,185.32
2018-11-16 23:46:00 UTC,86115,14786,4512.38,1600.83,276.4,83.26,22.83,57.81,178.5
2018-11-16 23:47:25 UTC,86116,14917.02,4568.86,1660.02,268.55,80.75,26.18,58.82,179.48
2018-11-16 23:48:40 UTC,86117,14882.8,4532.38,1682.44,278.96,79.16,16.8,57.84,179.33
2018-11-16 23:50:00 UTC,86118,15067.77,4607.73,1623.86,268,77.89,17.02,59.05,177.57
2018-11-16 23:51:20 UTC,86119,15436.06,4700.38,1663.73,275.71,87.44,22.83,60.08,183.62
2018-11-16 23:52:40 UTC,86120,15256.34,4669.06,1721.6,307.32,104.06,27.7,59.26,193.36
2018-11-16 23:54:00 UTC,86121,15291.33,4662.24,1693.16,285.38,88.87,21.87,59.73,186.47
2018-11-16 23:55:20 UTC,86122,15120.46,4603.83,1715.74,290.17,86.8,21.52,58.5,187.93
2018-11-16 23:56:40 UTC,86123,15180.95,4625.95,1690.2,320.76,96.22,23.44,58.61,192.61
2018-11-16 23:58:00 UTC,86124,15341.67,4670.39,1716.7,291.8,85.96,25.59,58.87,187.3
2018-11-16 23:59:20 UTC,86125,15272.29,4669.14,1708.83,288.81,90.1,25.36,59.33,189
2018-11-17 00:00:40 UTC,86126,15106.44,4635.48,1720.44,302.25,94.27,26.06,58.9,190.48
2018-11-17 00:02:00 UTC,86127,15125.16,4612.23,1663.88,298.33,90.56,20.91,59.16,186.12
2018-11-17 00:03:20 UTC,86128,15104.41,4625.35,1711.28,282.85,90.26,19.72,58.33,186.67
2018-11-17 00:04:40 UTC,86129,15252.7,4667.07,1750.95,314.42,106.44,27.63,58.93,197.51
2018-11-17 00:06:00 UTC,86130,15223.02,4629.77,1708.98,299.16,96.57,25.14,59.64,190.48
2018-11-17 00:07:20 UTC,86131,14865.61,4523.43,1682.61,295.34,104.48,35.57,57.93,191.52
2018-11-17 00:08:40 UTC,86132,14840.53,4562.93,1646.33,288.09,90.62,19.89,58.56,184.31
2018-11-17 00:10:00 UTC,86133,14948.87,4557.84,1679.38,296.49,92.82,26.64,58.73,187.58
2018-11-17 00:11:20 UTC,86134,15225.7,4644.79,1709.19,288.47,84.91,16.72,60.15,185.66
2018-11-17 00:12:40 UTC,86135,14737.27,4503.04,1665.56,293,94.58,19.38,57.76,186.18
2018-11-17 00:14:00 UTC,86136,14695.87,4495.44,1612.83,300.29,98.31,23.44,58.38,186.94
2018-11-17 00:15:20 UTC,86137,14887.63,4554.89,1681.98,287.28,83.09,20.09,59.39,183.72
2018-11-17 00:16:40 UTC,86138,14859.67,4540,1660.09,284.29,84.2,21.16,58.96,182.87
2018-11-17 00:18:00 UTC,86139,14873.22,4557.96,1700.28,308.85,100.35,25.11,58.57,193.17
2018-11-17 00:19:20 UTC,86140,14707.24,4492.15,1657.48,291.61,93.72,23.5,57.8,186.54
2018-11-17 00:20:40 UTC,86141,14860.09,4549,1682.68,295.39,90.84,25.16,59.07,187.75
2018-11-17 00:22:00 UTC,86142,14334.41,4378.05,1578.02,285.7,89.18,17.8,56.84,178.86
2018-11-17 00:23:20 UTC,86143,14222.8,4359.4,1562.24,267.89,79.91,22.89,56.13,175.58
2018-11-17 00:24:40 UTC,86144,14293.92,4354.08,1577.83,278.98,88.06,21.51,56.38,179.68
2018-11-17 00:26:00 UTC,86145,14149.43,4296.82,1567.86,271.59,83.09,17.39,55.89,175.34
2018-11-17 00:27:20 UTC,86146,14458.04,4411.3,1589.54,259.85,86.57,16.28,57.13,177.2
2018-11-17 00:28:40 UTC,86147,14174.86,4323.89,1566.14,272.48,91.2,24.7,56,179.2
2018-11-17 00:30:00 UTC,86148,14304.95,4352.59,1573.11,268.77,86.05,25.77,56.45,178.3
2018-11-17 00:31:20 UTC,86149,14000.73,4256.09,1574.09,281.09,86.53,18.42,55.49,178.82
2018-11-17 00:32:40 UTC,86150,13757.16,4184.47,1512.49,267.88,81.37,21.02,54.14,172.88
2018-11-17 00:34:00 UTC,86151,13452.64,4114.04,1472.28,255.26,79.57,24.15,53.32,168.55
2018-11-17 00:35:20 UTC,86152,13749.22,4182.78,1520.63,267.95,82.95,19.22,54.49,173.12
2018-11-17 00:36:40 UTC,86153,13765.09,4216.95,1504.77,257.25,83.73,21.5,55.55,173.57
2018-11-17 00:38:00 UTC,86154,13886.72,4238.19,1528,273.91,85.02,23.63,55.37,176.84
2018-11-17 00:39:20 UTC,86155,13996.5,4250.95,1513.11,260.75,80.25,18.82,56.36,173.64
2018-11-17 00:40:40 UTC,86156,14097.26,4295.3,1578.22,273.17,80.93,18.48,56.52,178.39
2018-11-17 00:42:00 UTC,86157,13958.73,4257.22,1538.18,263.6,86.62,22.16,56.22,176.96
2018-11-17 00:43:20 UTC,86158,14098.87,4275.07,1552.76,271.78,79.96,20.82,55.96,176.91
2018-11-17 00:44:40 UTC,86159,13844.05,4227.86,1540.66,270,88.57,19.34,55.64,177.75
2018-11-17 00:46:00 UTC,86160,14098.24,4312.66,1555.61,283.49,86.44,17.71,56.66,180.49
2018-11-17 00:47:20 UTC,86161,13629.93,4154,1475.44,273.2,99.16,22.36,55.4,177.16
2018-11-17 00:48:40 UTC,86162,13678.02,4173.84,1532.11,275.25,88.18,20.39,54.95,176.91
2018-11-17 00:50:00 UTC,86163,13148.23,4025.4,1463.74,257.74,83.23,24.38,53.68,171.11
2018-11-17 00:51:20 UTC,86164,13605.65,4155.61,1477.37,262.57,88.43,21.2,55.43,174.76
2018-11-17 00:52:40 UTC,86165,13538.35,4118.87,1496.76,267.63,92.96,21.61,54.8,176.65
2018-11-17 00:54:00 UTC,86166,13317.93,4066.53,1467.73,251.82,84.36,21.31,54,170.58
2018-11-17 00:55:20 UTC,86167,13423.46,4098.02,1438.17,246.9,80.85,17.41,54.66,168.78
2018-11-17 00:56:40 UTC,86168,13418.67,4083.51,1467.4,256.8,80.84,20.04,54.58,171.4
2018-11-17 00:58:00 UTC,86169,13110.44,3992.76,1452.34,253.49,85.41,23.49,52.93,170.02
2018-11-17 00:59:20 UTC,86170,13127.66,4003.93,1420.59,245.7,74.41,17.98,54.27,165.57
2018-11-17 01:00:40 UTC,86171,12947.32,3942.64,1421.8,246.39,86.23,22.73,52.86,168.95
2018-11-17 01:02:00 UTC,86172,13032.27,3991.34,1438.48,239.82,75.41,19.59,53.14,166.16
2018-11-17 01:03:20 UTC,86173,12662.16,3852.81,1377.21,260.53,84.84,16.4,50.58,167.4
2018-11-17 01:04:40 UTC,86174,12445.98,3805.02,1374.39,247.2,81.5,24.39,51.02,164.91
2018-11-17 01:06:00 UTC,86175,12574.27,3828.98,1382.27,239.56,73.13,19.29,51.44,162.38
2018-11-17 01:07:20 UTC,86176,12411.91,3772.19,1385.53,261.84,83.07,24.74,50.28,167.86
2018-11-17 01:08:40 UTC,86177,12469.46,3784.65,1361.98,260.05,84.12,16.42,50.77,166.09
2018-11-17 01:10:00 UTC,86178,12576.7,3829.51,1363.3,245.33,84.3,22.12,51.93,166.12
2018-11-17 01:11:20 UTC,86179,12506.09,3811.44,1355.51,255.02,82.56,20.07,52,165.93
2018-11-17 01:12:40 UTC,86180,12444.42,3779.6,1333.05,238.05,70.72,15.49,51.74,158.4
2018-11-17 01:14:00 UTC,86181,12390.84,3756.51,1313.19,230.37,77.02,19.42,51.37,158.65
2018-11-17 01:15:20 UTC,86182,12326.77,3742.74,1351.1,227.44,80.33,19.36,50.95,160.62
2018-11-17 01:16:40 UTC,86183,12475.53,3802.36,1371.66,233.53,75.32,18.57,51.28,161.26
2018-11-17 01:18:00 UTC,86184,12228.48,3729.82,1351.5,253.07,79.73,19.89,50.5,165.34
2018-11-17 01:19:20 UTC,86185,12193.11,3720.22,1325.72,244.37,75.98,16.13,50.87,161.15
2018-11-17 01:20:40 UTC,86186,12305.93,3762.65,1298.5,224.98,68.98,15.39,51.52,155.76
2018-11-17 01:22:00 UTC,86187,12245.1,3742.12,1340.4,238.52,70.72,16.08,50.95,160.48
2018-11-17 01:23:20 UTC,86188,12204.84,3718.19,1326.28,255.53,90.42,23.77,50.42,167.26
2018-11-17 01:24:40 UTC,86189,12130.5,3697.22,1342.76,250.59,85.41,22.96,49.98,166.04
2018-11-17 01:26:00 UTC,86190,12359.54,3763.33,1329.37,241.04,85.89,22.2,51.61,165.09
2018-11-17 01:27:20 UTC,86191,12328.03,3752.91,1314.57,224.57,67.29,14.31,52.29,157.43
2018-11-17 01:28:40 UTC,86192,12303.91,3747.96,1337.13,234.04,78.46,16.54,51.89,161.52
2018-11-17 01:30:00 UTC,86193,12576.98,3806.79,1323.86,253.65,86.35,21,52.6,168.16
2018-11-17 01:31:20 UTC,86194,12378.91,3751.23,1325.77,224.77,75.56,19.63,51.77,161.81
2018-11-17 01:32:40 UTC,86195,12123.6,3702.53,1334.69,237.07,73.67,18.22,51.16,161.58
2018-11-17 01:34:00 UTC,86196,11923.2,3616.8,1300.33,233,76.62,20.36,49.84,160.27
2018-11-17 01:35:20 UTC,86197,12240.33,3727.56,1331.73,235.33,78.18,18.98,51.36,163.16
2018-11-17 01:36:40 UTC,86198,12300.75,3740.3,1303.18,234.3,81.85,20.92,51.55,164.27
2018-11-17 01:38:00 UTC,86199,12239.65,3728.98,1313.79,235.6,78.6,19.81,52.02,163.19
2018-11-17 01:39:20 UTC,86200,12103.53,3693.8,1316.73,221.58,62.02,15.47,51.56,156.07
2018-11-17 01:40:40 UTC,86201,12329,3748,1336.76,243.4,79.05,17.05,51.69,165.79
2018-11-17 01:42:00 UTC,86202,12304.71,3738.55,1331.62,247.02,91.81,20.74,51.55,169.55
2018-11-17 01:43:20 UTC,86203,12020.25,3661.64,1293.23,238.7,76.25,19.84,51.09,162.68
2018-11-17 01:44:40 UTC,86204,12178.07,3732.51,1336.89,235.36,82.69,19.31,51.56,165.93
2018-11-17 01:46:00 UTC,86205,12244.24,3747.22,1331.98,245.17,86.1,21.88,52.2,168.83
2018-11-17 01:47:20 UTC,86206,12204.68,3731.8,1338.3,245.57,88.23,22.41,51.77,169.32
2018-11-17 01:48:40 UTC,86207,12333.07,3753.04,1340.26,232.33,71,16.52,52.39,163.43
2018-11-17 01:50:00 UTC,86208,12239.47,3733.49,1320.6,253.69,82.78,21.47,52.09,168.98
2018-11-17 01:51:20 UTC,86209,12731.25,3881.11,1301.77,244.25,83.84,21.05,54.27,169.3
2018-11-17 01:52:40 UTC,86210,12753.33,3894.63,1323.63,250.61,83.89,24.15,54.96,171.91
2018-11-17 01:54:00 UTC,86211,12798.48,3903.34,1366.91,262.23,89.39,23.73,55,176.43
2018-11-17 01:55:20 UTC,86212,12782.11,3887.87,1338.96,241.19,79.47,24.36,54.43,170.11
2018-11-17 01:56:40 UTC,86213,12434.68,3773.16,1333.16,250.29,80,22.08,52.95,169.21
2018-11-17 01:58:00 UTC,86214,12408.14,3777.61,1343.25,241.86,85.43,19.75,52.66,170.09
2018-11-17 01:59:20 UTC,86215,12515.13,3823.96,1364.09,246.67,92.27,23.96,53.78,174.16
2018-11-17 02:00:40 UTC,86216,12513.8,3804.1,1355,236.83,73.27,18.49,53.22,166.66
2018-11-17 02:02:00 UTC,86217,12670.02,3860.84,1343.02,251.84,81.48,23.25,54.45,172.84
2018-11-17 02:03:20 UTC,86218,12635.71,3862.2,1376.63,250.76,95.29,24.49,54.12,176.88
2018-11-17 02:04:40 UTC,86219,13074.91,3988.54,1396.3,262.48,95.67,25.28,55.65,182.65
2018-11-17 02:06:00 UTC,86220,12924,3934.93,1420.42,261.53,89.73,23.62,55.96,179.04
2018-11-17 02:07:20 UTC,86221,13445.23,4088.53,1450.42,260.09,93.02,25.84,56.33,184.56
2018-11-17 02:08:40 UTC,86222,13211.33,4003.56,1392.07,228.16,80.8,21.09,56.64,171.8
2018-11-17 02:10:00 UTC,86223,13235.07,4038.31,1425.73,255.18,92.71,27.02,56.42,181.44
2018-11-17 02:11:20 UTC,86224,13098.84,3985.26,1439.26,257.67,87.42,21.67,56.09,180.91
2018-11-17 02:12:40 UTC,86225,13379.93,4073.93,1420.53,274.05,90.42,20.88,57.72,183.02
2018-11-17 02:14:00 UTC,86226,13188.21,4030.86,1412.53,264.21,96.63,24.6,56.98,184.23
2018-11-17 02:15:20 UTC,86227,13458.46,4065.93,1454.87,263.98,86.04,23.37,56.8,182.43
2018-11-17 02:16:40 UTC,86228,13164.33,4010.89,1407.09,269.96,91.09,20.69,55.98,181.18
2018-11-17 02:18:00 UTC,86229,12990.89,3961.6,1404.3,263.51,81.19,23.3,55.53,177.94
2018-11-17 02:19:20 UTC,86230,12757.91,3886.05,1364.59,248.41,83.07,25.3,53.55,173.43
2018-11-17 02:20:40 UTC,86231,12855.71,3917.45,1362.29,256.83,85.26,20.5,55.24,176.12
2018-11-17 02:22:00 UTC,86232,12975.4,3940.22,1359.02,251.07,83.69,16.11,55.73,174.38
2018-11-17 02:23:20 UTC,86233,12772.63,3885.13,1418.52,263.07,97.74,19.46,54.37,180.96
2018-11-17 02:24:40 UTC,86234,12848.3,3905.49,1364.68,273.45,89.55,22.89,55.49,180.09
2018-11-17 02:26:00 UTC,86235,13026.53,3965.27,1373.49,268.31,95.38,25.36,55.53,183.22
2018-11-17 02:27:20 UTC,86236,13253.37,4032.05,1393.79,238.93,87.93,20.81,57.74,178.77
2018-11-17 02:28:40 UTC,86237,13058.52,3964.18,1383.48,256.8,84.89,20.3,56.32,179.14
2018-11-17 02:30:00 UTC,86238,13313,4037.47,1391.29,257.87,84,24.84,57.53,181.16
2018-11-17 02:31:20 UTC,86239,13417.6,4070.6,1375.78,258.76,84.56,26.62,58.51,181.84
2018-11-17 02:32:40 UTC,86240,13259.93,4039.54,1400.09,266.59,93.7,27.15,57.2,187.11
2018-11-17 02:34:00 UTC,86241,13148.79,3995.72,1418.88,271.05,91.51,23.05,55.74,185.23
2018-11-17 02:35:20 UTC,86242,13304.15,4039.74,1403,264.63,89.07,25.72,58.15,185
2018-11-17 02:36:40 UTC,86243,13513.57,4113.33,1465.57,272.76,96.57,29.9,58.14,192.71
2018-11-17 02:38:00 UTC,86244,13554.63,4118.19,1458.09,281.84,95.7,27.05,58.65,193.3
2018-11-17 02:39:20 UTC,86245,13600.4,4154.55,1456.3,270.68,89.32,28.64,59.47,190.47
2018-11-17 02:40:40 UTC,86246,13786.74,4208.02,1479.84,286.3,99.33,22.37,60.12,196.26
2018-11-17 02:42:00 UTC,86247,13285.46,4018.91,1403.3,266.49,94.7,21.42,57.7,185.09
2018-11-17 02:43:20 UTC,86248,13370.47,4084.11,1424.36,275.69,100.73,21.13,57.89,190.27
2018-11-17 02:44:40 UTC,86249,13344.26,4046.52,1428.41,272.98,88.46,23.3,57.52,187.91
2018-11-17 02:46:00 UTC,86250,13561.43,4116,1432.84,280.68,98.41,28.95,58.43,193.14
2018-11-17 02:47:20 UTC,86251,13342.76,4063.76,1447.87,266.57,100.15,25.91,58.41,191.46
2018-11-17 02:48:40 UTC,86252,13426.21,4063.29,1430.74,258.5,93.12,24.07,58.33,187.21
2018-11-17 02:50:00 UTC,86253,13416.52,4080.72,1434.72,270.83,98.61,27.67,58.13,191.67
2018-11-17 02:51:20 UTC,86254,13647,4162.18,1421.4,262.96,89.67,21.18,59.67,187.87
2018-11-17 02:52:40 UTC,86255,13372.26,4055.47,1426.42,271.51,93.63,23.84,58.42,189.51
2018-11-17 02:54:00 UTC,86256,13296.38,4037.77,1411.23,272.91,90.85,23.34,58.43,188.11
2018-11-17 02:55:20 UTC,86257,13474,4100.38,1451.07,260.89,90.84,23.24,59.42,189.49
2018-11-17 02:56:40 UTC,86258,13337.45,4054.84,1397.57,260.09,97.73,32.3,58.48,188.66
2018-11-17 02:58:00 UTC,86259,13828.12,4188.21,1426.4,256.26,92.67,31.26,61.67,190.12
2018-11-17 02:59:20 UTC,86260,13648.72,4143.21,1463.21,272.51,99.36,29.23,59.21,195.49
2018-11-17 03:00:40 UTC,86261,15847.67,4831.4,1730.89,338.2,132.16,42.16,70.16,236.51
